Customer_ID,Age,Gender,Marital_Status,State,Product_Category,Order_Date,Orders,Amount
441,32,M,Married,Uttar Pradesh,Home,2023-02-09,1,38094
442,45,F,Single,Delhi,Home,2023-02-09,9,3749
443,51,F,Married,Maharashtra,Electronics,2023-02-09,7,29608
444,19,F,Married,Uttar Pradesh,Clothing,2023-02-09,5,30856
445,49,F,Married,Uttar Pradesh,Food,2023-02-09,6,22041
446,40,M,Married,Karnataka,Clothing,2023-02-10,3,45161
447,39,M,Married,Uttar Pradesh,Electronics,2023-02-10,3,25558
448,68,F,Single,Maharashtra,Clothing,2023-02-10,7,19923
449,42,M,Single,Delhi,Food,2023-02-10,7,21294
450,39,F,Married,Delhi,Electronics,2023-02-10,7,28244
451,39,F,Married,Karnataka,Food,2023-02-10,2,516
452,66,F,Married,Maharashtra,Electronics,2023-02-10,2,7583
453,69,F,Married,Uttar Pradesh,Home,2023-02-10,5,38343
454,59,M,Single,Karnataka,Clothing,2023-02-10,4,29618
455,23,F,Married,Haryana,Food,2023-02-10,7,45834
456,32,M,Single,Maharashtra,Food,2023-02-10,3,46007
457,60,F,Married,Karnataka,Clothing,2023-02-11,5,11405
458,54,F,Single,Delhi,Food,2023-02-11,2,46161
459,50,F,Single,Karnataka,Food,2023-02-11,1,30882
460,25,F,Single,Haryana,Food,2023-02-11,9,43271
461,61,M,Married,Maharashtra,Home,2023-02-11,4,27083
462,61,F,Married,Karnataka,Food,2023-02-11,8,45656
463,22,M,Single,Uttar Pradesh,Home,2023-02-11,7,48256
464,56,F,Married,Maharashtra,Clothing,2023-02-11,1,6730
465,21,F,Married,Karnataka,Home,2023-02-11,7,33149
466,23,F,Single,Karnataka,Food,2023-02-11,2,41929
467,62,M,Married,Maharashtra,Food,2023-02-11,3,34592
468,49,F,Single,Delhi,Food,2023-02-12,1,36545
469,69,F,Married,Uttar Pradesh,Home,2023-02-12,7,2124
470,47,F,Married,Maharashtra,Electronics,2023-02-12,3,7749
471,64,F,Single,Uttar Pradesh,Electronics,2023-02-12,6,26311
472,52,F,Single,Uttar Pradesh,Clothing,2023-02-12,7,17002
473,57,M,Single,Maharashtra,Clothing,2023-02-12,3,40571
474,69,M,Single,Karnataka,Clothing,2023-02-12,2,41208
475,33,F,Married,Delhi,Food,2023-02-12,9,10696
476,30,F,Married,Uttar Pradesh,Electronics,2023-02-12,9,39788
477,67,M,Married,Uttar Pradesh,Electronics,2023-02-12,7,2975
478,59,F,Single,Karnataka,Clothing,2023-02-12,5,36035
479,47,M,Married,Maharashtra,Electronics,2023-02-13,4,42887
480,36,F,Married,Delhi,Clothing,2023-02-13,4,49894
481,34,F,Married,Uttar Pradesh,Food,2023-02-13,1,38348
482,36,M,Single,Uttar Pradesh,Electronics,2023-02-13,4,45498
483,45,F,Single,Maharashtra,Food,2023-02-13,7,32855
484,43,M,Married,Karnataka,Food,2023-02-13,5,21606
485,54,M,Married,Haryana,Electronics,2023-02-13,9,28989
486,43,M,Single,Karnataka,Home,2023-02-13,4,47003
487,40,F,Single,Uttar Pradesh,Clothing,2023-02-13,3,8707
488,26,M,Single,Uttar Pradesh,Electronics,2023-02-13,6,37879
489,29,M,Single,Delhi,Food,2023-02-13,4,41382
490,18,F,Married,Karnataka,Clothing,2023-02-14,2,7203
491,18,F,Single,Haryana,Food,2023-02-14,5,19666
492,64,F,Married,Delhi,Clothing,2023-02-14,4,6663
493,51,F,Single,Haryana,Electronics,2023-02-14,5,49333
494,49,F,Married,Delhi,Food,2023-02-14,9,5423
495,65,F,Married,Karnataka,Clothing,2023-02-14,4,41470
496,42,M,Single,Uttar Pradesh,Clothing,2023-02-14,6,22023
497,57,F,Married,Haryana,Electronics,2023-02-14,4,8970
498,62,M,Married,Karnataka,Clothing,2023-02-14,1,44402
499,18,F,Married,Haryana,Clothing,2023-02-14,2,13120
500,33,M,Single,Karnataka,Food,2023-02-14,6,22550
501,56,M,Single,Delhi,Electronics,2023-02-14,8,6020
502,22,F,Single,Karnataka,Electronics,2023-02-15,9,23805
503,39,F,Married,Delhi,Food,2023-02-15,4,35353
504,46,M,Married,Uttar Pradesh,Home,2023-02-15,6,17990
505,20,F,Married,Delhi,Food,2023-02-15,3,8723
506,29,F,Married,Maharashtra,Food,2023-02-15,9,14827
507,43,M,Single,Uttar Pradesh,Home,2023-02-15,8,25812
508,33,M,Married,Karnataka,Clothing,2023-02-15,1,36876
509,68,M,Married,Karnataka,Electronics,2023-02-15,2,13697
510,54,F,Married,Maharashtra,Electronics,2023-02-15,9,45600
511,39,F,Single,Karnataka,Home,2023-02-15,3,24991
512,46,F,Married,Uttar Pradesh,Electronics,2023-02-15,3,35945
513,31,F,Single,Uttar Pradesh,Home,2023-02-16,9,793
514,45,M,Single,Delhi,Clothing,2023-02-16,3,31563
515,22,F,Married,Haryana,Home,2023-02-16,5,28015
516,64,M,Married,Karnataka,Electronics,2023-02-16,6,12954
517,66,F,Married,Maharashtra,Electronics,2023-02-16,3,17152
518,47,F,Married,Uttar Pradesh,Home,2023-02-16,8,48821
519,63,M,Single,Uttar Pradesh,Electronics,2023-02-16,2,23957
520,69,F,Single,Uttar Pradesh,Home,2023-02-16,6,26223
521,22,F,Single,Haryana,Electronics,2023-02-16,2,38445
522,29,M,Single,Haryana,Food,2023-02-16,9,1379
523,33,F,Single,Karnataka,Clothing,2023-02-16,6,49710
524,43,M,Single,Maharashtra,Electronics,2023-02-17,9,43957
525,43,M,Single,Haryana,Electronics,2023-02-17,4,37159
526,65,M,Single,Delhi,Electronics,2023-02-17,3,49868
527,38,M,Single,Haryana,Home,2023-02-17,2,38968
528,56,F,Single,Uttar Pradesh,Electronics,2023-02-17,8,8149
529,53,F,Married,Maharashtra,Home,2023-02-17,4,46072
530,50,F,Married,Karnataka,Electronics,2023-02-17,2,43771
531,47,M,Married,Haryana,Food,2023-02-17,9,6884
532,54,F,Single,Uttar Pradesh,Food,2023-02-17,8,21840
533,40,F,Married,Delhi,Clothing,2023-02-17,5,22834
534,27,F,Single,Delhi,Home,2023-02-17,8,38616
535,22,F,Single,Karnataka,Clothing,2023-02-18,5,6071
536,53,M,Married,Karnataka,Electronics,2023-02-18,7,40342
537,51,M,Single,Haryana,Electronics,2023-02-18,5,11194
538,69,F,Married,Karnataka,Food,2023-02-18,5,30157
539,48,M,Single,Uttar Pradesh,Clothing,2023-02-18,4,13331
540,27,F,Single,Uttar Pradesh,Electronics,2023-02-18,5,33246
541,36,F,Married,Uttar Pradesh,Electronics,2023-02-18,7,15700
542,49,F,Married,Haryana,Home,2023-02-18,3,25449
543,18,M,Married,Haryana,Electronics,2023-02-18,4,48814
544,22,F,Married,Karnataka,Clothing,2023-02-18,8,40372
545,62,M,Married,Haryana,Food,2023-02-18,6,16848
546,21,M,Married,Uttar Pradesh,Food,2023-02-19,8,16995
547,33,F,Single,Maharashtra,Electronics,2023-02-19,2,11232
548,41,M,Single,Uttar Pradesh,Electronics,2023-02-19,9,35737
549,33,M,Single,Maharashtra,Electronics,2023-02-19,7,31368
550,19,F,Single,Karnataka,Home,2023-02-19,5,22177
551,66,M,Married,Delhi,Electronics,2023-02-19,7,11960
552,45,M,Single,Haryana,Electronics,2023-02-19,2,48882
553,49,F,Single,Haryana,Home,2023-02-19,4,24465
554,44,F,Married,Uttar Pradesh,Clothing,2023-02-19,7,11845
555,37,M,Single,Uttar Pradesh,Home,2023-02-19,2,33337
556,41,F,Married,Maharashtra,Food,2023-02-19,8,39224
557,29,F,Married,Haryana,Home,2023-02-20,5,15261
558,67,M,Married,Karnataka,Home,2023-02-20,5,10117
559,52,M,Single,Uttar Pradesh,Clothing,2023-02-20,8,39342
560,50,F,Married,Haryana,Clothing,2023-02-20,1,3072
561,50,M,Single,Delhi,Electronics,2023-02-20,6,34922
562,68,F,Single,Maharashtra,Home,2023-02-20,2,49753
563,60,F,Single,Uttar Pradesh,Clothing,2023-02-20,1,22792
564,54,M,Married,Uttar Pradesh,Food,2023-02-20,7,10423
565,29,M,Married,Karnataka,Electronics,2023-02-20,4,38976
566,20,F,Married,Uttar Pradesh,Home,2023-02-20,1,34629
567,18,F,Single,Haryana,Food,2023-02-20,6,27328
568,50,F,Single,Haryana,Clothing,2023-02-21,6,30682
569,57,F,Married,Haryana,Electronics,2023-02-21,3,45784
570,27,M,Single,Delhi,Food,2023-02-21,6,18006
571,60,F,Married,Delhi,Home,2023-02-21,9,2457
572,61,M,Married,Uttar Pradesh,Food,2023-02-21,6,43419
573,46,M,Single,Delhi,Electronics,2023-02-21,1,30606
574,30,F,Single,Delhi,Home,2023-02-21,6,46509
575,29,M,Married,Karnataka,Home,2023-02-21,8,26293
576,48,M,Single,Delhi,Food,2023-02-21,7,23582
577,63,F,Married,Maharashtra,Electronics,2023-02-21,8,13831
578,19,M,Married,Maharashtra,Home,2023-02-21,8,36157
579,68,M,Single,Maharashtra,Electronics,2023-02-21,9,22843
580,67,F,Married,Uttar Pradesh,Clothing,2023-02-22,3,48283
581,52,F,Single,Haryana,Food,2023-02-22,7,47137
582,40,F,Married,Karnataka,Electronics,2023-02-22,6,40407
583,34,F,Single,Uttar Pradesh,Clothing,2023-02-22,2,2258
584,43,F,Single,Haryana,Clothing,2023-02-22,5,32413
585,25,F,Married,Karnataka,Electronics,2023-02-22,3,41349
586,46,F,Single,Karnataka,Electronics,2023-02-22,5,37609
587,43,M,Single,Karnataka,Food,2023-02-22,9,41414
588,27,M,Married,Maharashtra,Food,2023-02-22,8,33739
589,43,F,Single,Maharashtra,Home,2023-02-22,9,29312
590,51,M,Married,Maharashtra,Food,2023-02-22,9,36448
591,68,M,Single,Karnataka,Electronics,2023-02-23,8,11052
592,58,F,Married,Karnataka,Home,2023-02-23,8,41084
593,24,M,Married,Maharashtra,Clothing,2023-02-23,6,16982
594,21,F,Married,Karnataka,Clothing,2023-02-23,6,993
595,67,M,Married,Maharashtra,Electronics,2023-02-23,6,30339
596,62,F,Single,Maharashtra,Home,2023-02-23,6,2657
597,28,M,Married,Maharashtra,Home,2023-02-23,9,37847
598,46,M,Single,Haryana,Food,2023-02-23,1,42883
599,53,M,Married,Karnataka,Clothing,2023-02-23,6,13627
600,42,F,Single,Uttar Pradesh,Clothing,2023-02-23,8,41965
601,38,M,Married,Maharashtra,Food,2023-02-23,1,12997
602,53,M,Single,Uttar Pradesh,Clothing,2023-02-24,6,9052
603,27,F,Single,Haryana,Food,2023-02-24,9,41613
604,54,F,Married,Karnataka,Clothing,2023-02-24,6,24991
605,26,M,Married,Maharashtra,Clothing,2023-02-24,2,16504
606,41,M,Married,Maharashtra,Clothing,2023-02-24,1,17416
607,52,M,Single,Maharashtra,Food,2023-02-24,4,16219
608,66,M,Single,Uttar Pradesh,Clothing,2023-02-24,6,43471
609,52,F,Single,Haryana,Clothing,2023-02-24,9,35625
610,65,M,Single,Karnataka,Home,2023-02-24,5,31693
611,53,M,Married,Haryana,Clothing,2023-02-24,7,44243
612,35,F,Married,Maharashtra,Electronics,2023-02-24,6,47331
613,66,M,Married,Haryana,Clothing,2023-02-25,6,2469
614,56,M,Married,Uttar Pradesh,Clothing,2023-02-25,9,38239
615,49,M,Single,Delhi,Home,2023-02-25,5,43807
616,41,F,Single,Delhi,Home,2023-02-25,2,13128
617,40,F,Married,Karnataka,Food,2023-02-25,8,17518
618,49,M,Single,Karnataka,Food,2023-02-25,3,3101
619,54,M,Married,Haryana,Electronics,2023-02-25,9,16139
620,29,F,Single,Karnataka,Home,2023-02-25,5,25812
621,66,M,Single,Uttar Pradesh,Food,2023-02-25,1,33875
622,30,M,Single,Maharashtra,Food,2023-02-25,4,39689
623,40,F,Single,Maharashtra,Food,2023-02-25,9,5758
624,42,F,Single,Haryana,Home,2023-02-26,1,36333
625,52,F,Single,Maharashtra,Home,2023-02-26,8,8366
626,58,M,Married,Haryana,Electronics,2023-02-26,8,40521
627,47,M,Single,Karnataka,Home,2023-02-26,9,31095
628,34,M,Married,Karnataka,Home,2023-02-26,9,6070
629,66,M,Married,Uttar Pradesh,Home,2023-02-26,6,19069
630,37,F,Married,Maharashtra,Electronics,2023-02-26,5,26072
631,65,M,Married,Uttar Pradesh,Clothing,2023-02-26,7,44038
632,42,M,Married,Delhi,Clothing,2023-02-26,9,8005
633,39,F,Married,Uttar Pradesh,Food,2023-02-26,5,1679
634,30,F,Single,Haryana,Clothing,2023-02-26,3,21586
635,36,M,Single,Haryana,Clothing,2023-02-27,9,32260
636,66,F,Single,Uttar Pradesh,Electronics,2023-02-27,1,10612
637,53,F,Married,Karnataka,Electronics,2023-02-27,1,28307
638,29,M,Married,Delhi,Clothing,2023-02-27,4,42792
639,58,M,Married,Uttar Pradesh,Clothing,2023-02-27,2,14916
640,36,M,Single,Karnataka,Clothing,2023-02-27,7,19628
641,29,M,Single,Uttar Pradesh,Food,2023-02-27,2,2760
642,26,F,Single,Maharashtra,Electronics,2023-02-27,7,39388
643,24,F,Married,Haryana,Clothing,2023-02-27,8,3998
644,45,M,Married,Maharashtra,Home,2023-02-27,8,5978
645,31,M,Married,Maharashtra,Clothing,2023-02-27,3,6298
646,48,F,Single,Delhi,Home,2023-02-28,9,8597
647,69,M,Married,Karnataka,Food,2023-02-28,6,49857
648,36,M,Married,Haryana,Home,2023-02-28,4,16195
649,64,M,Married,Maharashtra,Electronics,2023-02-28,8,5880
650,33,M,Married,Haryana,Food,2023-02-28,4,18693
651,22,F,Single,Karnataka,Food,2023-02-28,4,25975
652,52,M,Single,Uttar Pradesh,Clothing,2023-02-28,8,42207
653,29,F,Married,Maharashtra,Food,2023-02-28,4,32486
654,42,M,Married,Karnataka,Food,2023-02-28,1,32975
655,69,M,Single,Haryana,Home,2023-02-28,6,13664
656,38,F,Single,Karnataka,Clothing,2023-02-28,8,27705
657,53,M,Married,Uttar Pradesh,Electronics,2023-03-01,3,43902
658,40,F,Single,Karnataka,Clothing,2023-03-01,2,49570
659,33,M,Single,Haryana,Electronics,2023-03-01,6,47304
660,56,M,Married,Maharashtra,Home,2023-03-01,1,29508
661,62,M,Single,Maharashtra,Food,2023-03-01,5,43221
662,59,M,Single,Delhi,Food,2023-03-01,6,46336
663,56,M,Single,Haryana,Clothing,2023-03-01,8,13066
664,31,F,Single,Delhi,Clothing,2023-03-01,7,38196
665,48,F,Married,Delhi,Clothing,2023-03-01,6,22033
666,22,M,Single,Uttar Pradesh,Food,2023-03-01,2,6434
667,52,M,Single,Haryana,Food,2023-03-01,8,17822
668,40,F,Married,Maharashtra,Home,2023-03-01,8,22134
669,46,F,Single,Haryana,Electronics,2023-03-02,5,46079
670,60,M,Married,Uttar Pradesh,Clothing,2023-03-02,3,37823
671,28,M,Married,Haryana,Food,2023-03-02,8,39806
672,35,F,Single,Haryana,Electronics,2023-03-02,5,39824
673,64,M,Single,Delhi,Clothing,2023-03-02,3,22152
674,29,F,Single,Haryana,Clothing,2023-03-02,9,23136
675,26,M,Single,Delhi,Electronics,2023-03-02,9,31455
676,27,F,Single,Delhi,Electronics,2023-03-02,7,39389
677,61,F,Married,Karnataka,Electronics,2023-03-02,8,34718
678,34,M,Single,Uttar Pradesh,Food,2023-03-02,5,5605
679,55,F,Married,Delhi,Home,2023-03-02,5,38904
680,24,M,Single,Haryana,Clothing,2023-03-03,5,34471
681,63,M,Married,Delhi,Clothing,2023-03-03,2,40320
682,30,M,Single,Delhi,Electronics,2023-03-03,3,26948
683,57,M,Single,Delhi,Food,2023-03-03,8,23028
684,59,F,Single,Maharashtra,Electronics,2023-03-03,6,2691
685,26,M,Single,Maharashtra,Food,2023-03-03,9,26754
686,67,M,Single,Maharashtra,Home,2023-03-03,7,47878
687,44,M,Married,Maharashtra,Clothing,2023-03-03,6,24716
688,19,M,Single,Karnataka,Clothing,2023-03-03,4,45842
689,22,F,Single,Delhi,Food,2023-03-03,7,43997
690,46,M,Single,Karnataka,Home,2023-03-03,4,43125
691,54,F,Married,Haryana,Home,2023-03-04,7,38958
692,55,F,Single,Uttar Pradesh,Clothing,2023-03-04,5,21708
693,36,F,Married,Karnataka,Clothing,2023-03-04,2,19895
694,25,M,Single,Maharashtra,Electronics,2023-03-04,7,40887
695,65,M,Married,Maharashtra,Food,2023-03-04,8,25319
696,62,M,Single,Haryana,Clothing,2023-03-04,2,41599
697,18,M,Single,Delhi,Home,2023-03-04,6,35716
698,39,F,Married,Uttar Pradesh,Home,2023-03-04,4,33992
699,69,F,Single,Karnataka,Clothing,2023-03-04,5,26640
700,34,M,Married,Delhi,Home,2023-03-04,1,45719
701,24,M,Single,Delhi,Food,2023-03-04,6,16987
702,42,M,Single,Karnataka,Home,2023-03-05,8,37315
703,62,M,Married,Karnataka,Home,2023-03-05,2,562
704,21,M,Single,Karnataka,Clothing,2023-03-05,1,35330
705,53,M,Married,Karnataka,Food,2023-03-05,9,28945
706,23,M,Married,Maharashtra,Food,2023-03-05,2,20449
707,48,F,Single,Delhi,Electronics,2023-03-05,8,27302
708,36,F,Single,Delhi,Food,2023-03-05,5,39852
709,61,F,Single,Maharashtra,Electronics,2023-03-05,2,16347
710,56,F,Married,Delhi,Clothing,2023-03-05,5,15146
711,44,M,Married,Karnataka,Home,2023-03-05,9,12764
712,27,M,Single,Uttar Pradesh,Food,2023-03-05,6,5333
713,43,M,Married,Delhi,Electronics,2023-03-06,3,20530
714,36,M,Married,Uttar Pradesh,Food,2023-03-06,8,43250
715,56,M,Married,Uttar Pradesh,Clothing,2023-03-06,1,14791
716,20,F,Married,Maharashtra,Electronics,2023-03-06,9,17013
717,62,M,Single,Haryana,Electronics,2023-03-06,9,36283
718,30,F,Single,Delhi,Electronics,2023-03-06,4,16325
719,67,M,Single,Maharashtra,Clothing,2023-03-06,8,5790
720,45,F,Married,Maharashtra,Electronics,2023-03-06,3,35248
721,37,M,Married,Uttar Pradesh,Home,2023-03-06,6,38793
722,45,F,Married,Delhi,Clothing,2023-03-06,8,2319
723,25,M,Married,Maharashtra,Home,2023-03-06,9,32268
724,58,M,Single,Karnataka,Home,2023-03-07,8,5607
725,56,M,Married,Maharashtra,Clothing,2023-03-07,9,13236
726,18,M,Married,Karnataka,Food,2023-03-07,4,27283
727,20,F,Single,Haryana,Home,2023-03-07,1,11980
728,30,M,Single,Karnataka,Clothing,2023-03-07,7,38051
729,45,F,Single,Karnataka,Home,2023-03-07,4,36163
730,66,M,Married,Uttar Pradesh,Electronics,2023-03-07,1,18640
731,42,F,Married,Maharashtra,Home,2023-03-07,3,19211
732,50,M,Married,Haryana,Home,2023-03-07,7,43588
733,55,M,Married,Maharashtra,Home,2023-03-07,3,20080
734,23,F,Married,Karnataka,Electronics,2023-03-07,1,27293
735,61,M,Married,Karnataka,Home,2023-03-08,7,36921
736,62,M,Single,Maharashtra,Clothing,2023-03-08,8,49217
737,49,F,Married,Haryana,Home,2023-03-08,5,44621
738,62,M,Single,Haryana,Clothing,2023-03-08,6,11119
739,64,F,Single,Uttar Pradesh,Home,2023-03-08,3,13647
740,38,M,Single,Karnataka,Home,2023-03-08,5,39522
741,33,F,Married,Karnataka,Home,2023-03-08,3,4759
742,38,F,Married,Uttar Pradesh,Food,2023-03-08,2,33682
743,28,F,Single,Maharashtra,Food,2023-03-08,7,29170
744,54,F,Married,Karnataka,Electronics,2023-03-08,7,29326
745,53,M,Married,Maharashtra,Clothing,2023-03-08,8,6837
746,52,M,Single,Haryana,Electronics,2023-03-08,1,8646
747,36,F,Married,Delhi,Clothing,2023-03-09,2,14287
748,37,M,Married,Uttar Pradesh,Electronics,2023-03-09,2,48288
749,35,M,Married,Karnataka,Electronics,2023-03-09,3,32044
750,64,M,Married,Uttar Pradesh,Home,2023-03-09,7,43528
751,58,F,Single,Haryana,Home,2023-03-09,7,26098
752,66,M,Single,Haryana,Home,2023-03-09,7,39520
753,31,M,Married,Haryana,Home,2023-03-09,1,33666
754,32,F,Married,Haryana,Home,2023-03-09,2,20854
755,48,M,Married,Delhi,Electronics,2023-03-09,8,41588
756,18,F,Single,Maharashtra,Clothing,2023-03-09,9,26608
757,20,F,Married,Maharashtra,Food,2023-03-09,7,23454
758,33,F,Married,Delhi,Food,2023-03-10,1,36220
759,40,M,Single,Maharashtra,Clothing,2023-03-10,4,17227
760,28,M,Married,Haryana,Food,2023-03-10,8,10116
761,29,F,Single,Maharashtra,Electronics,2023-03-10,5,33871
762,27,F,Married,Uttar Pradesh,Clothing,2023-03-10,1,14106
763,49,F,Single,Maharashtra,Clothing,2023-03-10,7,10282
764,33,F,Married,Uttar Pradesh,Food,2023-03-10,6,31415
765,25,F,Married,Karnataka,Food,2023-03-10,9,40304
766,55,F,Single,Uttar Pradesh,Electronics,2023-03-10,4,38096
767,29,M,Single,Uttar Pradesh,Home,2023-03-10,4,22816
768,41,F,Single,Haryana,Clothing,2023-03-10,8,7083
769,45,F,Single,Haryana,Home,2023-03-11,4,2648
770,25,F,Single,Haryana,Food,2023-03-11,3,6544
771,45,M,Married,Uttar Pradesh,Clothing,2023-03-11,7,3856
772,53,M,Single,Delhi,Home,2023-03-11,5,5688
773,43,M,Single,Haryana,Electronics,2023-03-11,9,885
774,25,M,Single,Haryana,Electronics,2023-03-11,5,16311
775,67,F,Single,Uttar Pradesh,Electronics,2023-03-11,9,4733
776,45,M,Married,Karnataka,Clothing,2023-03-11,6,29419
777,45,F,Married,Karnataka,Clothing,2023-03-11,6,6746
778,54,F,Married,Maharashtra,Clothing,2023-03-11,6,2235
779,58,F,Married,Karnataka,Clothing,2023-03-11,7,19441
780,53,F,Married,Haryana,Clothing,2023-03-12,4,14186
781,44,F,Single,Delhi,Home,2023-03-12,4,38090
782,34,F,Married,Maharashtra,Home,2023-03-12,9,34446
783,26,M,Married,Delhi,Electronics,2023-03-12,7,14922
784,50,M,Single,Delhi,Home,2023-03-12,6,34147
785,37,M,Single,Haryana,Home,2023-03-12,1,18389
786,30,M,Married,Uttar Pradesh,Electronics,2023-03-12,7,38565
787,45,M,Married,Uttar Pradesh,Electronics,2023-03-12,6,4157
788,65,F,Single,Uttar Pradesh,Food,2023-03-12,4,10997
789,46,M,Married,Karnataka,Electronics,2023-03-12,8,17156
790,30,M,Single,Uttar Pradesh,Home,2023-03-12,7,36163
791,63,M,Single,Haryana,Clothing,2023-03-13,8,36363
792,52,F,Married,Karnataka,Electronics,2023-03-13,9,18490
793,23,F,Married,Uttar Pradesh,Food,2023-03-13,1,35715
794,35,F,Married,Delhi,Home,2023-03-13,3,39764
795,68,M,Single,Haryana,Food,2023-03-13,2,27927
796,22,M,Single,Haryana,Food,2023-03-13,3,1824
797,64,M,Married,Maharashtra,Home,2023-03-13,2,10749
798,42,M,Married,Haryana,Food,2023-03-13,6,20786
799,19,M,Married,Delhi,Home,2023-03-13,9,24094
800,27,F,Single,Haryana,Food,2023-03-13,2,20006
801,47,M,Single,Maharashtra,Clothing,2023-03-13,4,27230
802,67,F,Single,Haryana,Electronics,2023-03-14,5,18613
803,62,M,Married,Haryana,Clothing,2023-03-14,5,38622
804,22,F,Single,Maharashtra,Clothing,2023-03-14,1,3394
805,50,F,Single,Haryana,Food,2023-03-14,6,28439
806,18,F,Married,Karnataka,Electronics,2023-03-14,5,49396
807,35,F,Single,Haryana,Electronics,2023-03-14,6,48063
808,49,M,Married,Uttar Pradesh,Electronics,2023-03-14,4,35229
809,64,M,Single,Uttar Pradesh,Food,2023-03-14,6,13116
810,66,M,Married,Karnataka,Clothing,2023-03-14,9,32428
811,28,F,Married,Haryana,Home,2023-03-14,1,38130
812,38,M,Single,Delhi,Home,2023-03-14,6,19559
813,43,M,Married,Haryana,Home,2023-03-15,1,18823
814,42,M,Single,Uttar Pradesh,Electronics,2023-03-15,7,29649
815,39,M,Married,Maharashtra,Home,2023-03-15,4,49665
816,44,F,Married,Karnataka,Clothing,2023-03-15,6,48493
817,66,F,Married,Maharashtra,Home,2023-03-15,7,46282
818,30,M,Single,Delhi,Electronics,2023-03-15,5,47783
819,50,M,Married,Haryana,Electronics,2023-03-15,9,43470
820,51,M,Married,Delhi,Home,2023-03-15,8,27689
821,58,F,Single,Maharashtra,Electronics,2023-03-15,3,15140
822,52,F,Married,Haryana,Home,2023-03-15,1,5070
823,18,F,Married,Delhi,Electronics,2023-03-15,8,40977
824,38,M,Married,Uttar Pradesh,Food,2023-03-16,4,36214
825,65,F,Married,Uttar Pradesh,Food,2023-03-16,7,46079
826,23,F,Single,Karnataka,Clothing,2023-03-16,4,36450
827,45,F,Married,Uttar Pradesh,Food,2023-03-16,7,39832
828,34,F,Married,Uttar Pradesh,Home,2023-03-16,1,21390
829,22,F,Single,Maharashtra,Electronics,2023-03-16,1,20962
830,48,M,Married,Uttar Pradesh,Clothing,2023-03-16,2,35175
831,22,M,Married,Uttar Pradesh,Home,2023-03-16,5,37259
832,55,M,Single,Maharashtra,Home,2023-03-16,6,35931
833,20,M,Single,Uttar Pradesh,Clothing,2023-03-16,2,8627
834,40,F,Single,Uttar Pradesh,Clothing,2023-03-16,1,35150
835,54,M,Single,Karnataka,Home,2023-03-16,9,17212
836,54,M,Married,Uttar Pradesh,Electronics,2023-03-17,7,37635
837,27,M,Single,Uttar Pradesh,Home,2023-03-17,8,12962
838,27,F,Married,Karnataka,Electronics,2023-03-17,6,10897
839,36,M,Single,Maharashtra,Clothing,2023-03-17,9,21601
840,34,F,Married,Uttar Pradesh,Home,2023-03-17,8,45696
841,38,F,Single,Delhi,Food,2023-03-17,4,6100
842,31,F,Single,Maharashtra,Home,2023-03-17,5,881
843,26,M,Married,Maharashtra,Electronics,2023-03-17,2,12284
844,63,F,Single,Uttar Pradesh,Home,2023-03-17,1,15524
845,18,M,Single,Karnataka,Electronics,2023-03-17,6,10125
